id,handle,sku,composite_name,composite_sku,composite_quantity,name,description,product_category,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,tags,active_online,weight,weight_unit,length,width,height,dimensions_unit,supply_price,retail_price,loyalty_value,loyalty_value_default,account_code,account_code_purchase,brand_name,supplier_name,supplier_code,active,track_inventory,outlet_tax_Soberish_Kirkwood,inventory_Soberish_Kirkwood,reorder_point_Soberish_Kirkwood,restock_level_Soberish_Kirkwood,outlet_tax_Soberish_Serenbe,inventory_Soberish_Serenbe,reorder_point_Soberish_Serenbe,restock_level_Soberish_Serenbe
0cfa6c35-019a-450e-aeb5-c6eff43c8df2,heywell-energy--focus-,850009203021,,,,Heywell Energy + Focus (coral pink),"<p data-source-line=""1"">Sparkling strawberry lemon is a nice balance of tart and sweet. Only 10<br />calories and 1 gram sugar, it's made with a mix of adaptogens, antioxidants<br />and organic caffeine. It’s great for when you want a little extra energy and<br />focus and to help manage stress.</p>
<p data-source-line=""6""><strong>Stay strong with Schisandra</strong><span> </span>an antioxidant super berry that helps de-stress, sustains energy and<br />concentration.</p>
<p data-source-line=""9""><strong>Find focus with L-Theanine</strong><span> </span>an amino acid naturally found in green tea that sharpens focus when paired<br />with caffeine.</p>
<p data-source-line=""12""><strong>Skip stress with Ashwagandha</strong><span> </span>an herb that is most well known for its restorative and rejuvenating<br />benefits. Especially good for occasional stress.</p>
<p data-source-line=""15""><strong>75mg organic caffeine</strong><span> </span>from organic green coffee beans - like a small cup of coffee.</p>",Adaptogen Spirits,,,,,,,,1,,LB,,,,IN,2.6,5.00,,0.272,,,Heywell,Faire,,1,1,Default Tax,54,,,Default Tax,13,,
2819e4d0-5752-49c8-b79c-e2c81e376e03,heywell-energy--hydrate-yellow,850009203199,,,,Heywell Energy + Hydrate (yellow),"<p data-source-line=""1"">Sparkling lemon fizz is the beverage you need to squeeze the day. Only 10<br />calories and 1 gram of sugar, it’s made with a mix of adaptogens, antioxidants<br />and hydrating minerals such as potassium and magnesium. It's super delicious,<br />tart yet sweet and the perfect way to brighten the day.</p>
<p data-source-line=""6""><strong>Find energy with organic caffeine</strong><br />75mg of organic caffeine like a small cup of coffee</p>
<p data-source-line=""9""><strong>Support hydration with pink Himalayan sea salt, potassium and magnesium</strong><br />to help your body absorb water and rehydrate</p>
<p data-source-line=""12""><strong>Moderate energy with L-theanine</strong><br />an amino acid that helps ensure your energy boost doesn't come with jitters</p>
<p data-source-line=""15""><strong>Stay strong with Schisandra</strong><br />an antioxidant super berry that helps de-stress</p>",Adaptogen Spirits,,,,,,,,1,,LB,,,,IN,2.6,5.00,,0.272,,,Heywell,Faire,,1,1,Default Tax,21,,,Default Tax,13,,
77864a0d-d7b7-4176-a4e5-69f41bf34281,heywell-energy--immunity-grapefruit-blush,850009203007,,,,Heywell Energy + Immunity Grapefruit (Blush),"<p data-source-line=""1""><strong>Product Details:</strong><br />Heywell's Grapefruit Sparkling Water is a refreshing beverage designed to<br />rejuvenate and uplift.</p>
<p data-source-line=""5"">Packed with energizing adaptogens like L-theanine from green tea leaves and<br />Vitamin C-rich amla berry, it promotes mental clarity and boosts immunity<br />during times of wellness focus.</p>
<p data-source-line=""9"">The fusion of grapefruit and blood orange delivers a delightful balance of<br />tartness and sweetness, making it a satisfying choice for any time of day.</p>
<p data-source-line=""12""><strong>How it Tastes:</strong><br />With a zesty grapefruit essence and a touch of sweetness from blood orange, it<br />offers a refreshing and invigorating taste experience. The infusion of<br />adaptogens like L-theanine and amla berry adds depth, providing both mental<br />clarity and immune support in every sip.</p>
<p data-source-line=""18""><strong>Ingredients:</strong><br />Water that has been filtered, organic grapefruit juice, organic blood orange<br />juice, organic erythritol, organic lemon juice, natural flavors, citric acid,<br />327 mg of amla extract (a vitamin C supplement), 236 mg of schisandria (fruit)<br />extract, magnesium chloride, 97 mg of leanine, 75 mg of organic caffeine (from<br />green coffee beans), and stevia extract.</p>",Adaptogen Spirits,,,,,,,,1,0,LB,0,0,0,IN,2.5,5.00,,0.272,,,Heywell,Airgoods,,1,1,Default Tax,0,,,Default Tax,6,,
a2ffa01e-87ac-4359-ac12-63f3e888e548,heywell-energy--uplift,8774094,,,,Heywell Energy + Lift (orange),"<p data-source-line=""1""><strong>Product Details:</strong><br />Heywell Energy + Uplift Drink Sparkling Orange Mango is a tropical delight in<br />a can. Bursting with the tangy sweetness of ripe mangoes and the refreshing<br />zest of oranges, it's like a vacation for your taste buds.</p>
<p data-source-line=""6"">Infused with energizing adaptogens, this sparkling beverage provides a<br />revitalizing boost that uplifts your spirits. It's the perfect pick-me-up for<br />any time of day, offering a refreshing and invigorating taste experience.</p>
<p data-source-line=""10""><strong>How it Tastes:</strong><br />The taste of Heywell Energy + Uplift Sparkling Orange Mango is a delightful<br />fusion of tropical flavors. The sweetness of ripe mangoes blends seamlessly<br />with the tangy zest of oranges, creating a refreshing and invigorating taste<br />sensation.</p>
<p data-source-line=""16"">It's like sipping on sunshine with every sip, offering a burst of tropical<br />goodness that uplifts your mood and energizes your senses.</p>
<p data-source-line=""19""><strong>Ingredients:</strong><br />Filtered water, organic lime juice, organic orange juice, organic erythritiol,<br />organic mango puree, organic and natural flavors, 327 milligrams of amla<br />extract (VITAMIN C), 284 milligrams of organic lemon balm (leaf) extract, 249<br />milligrams of schisandria (fruit) extract, 178 milligrams of organic<br />ashwagandha (root) powder, MALIC ACID, CITRIC ACID, 97 milligrams of leanine,<br />75 milligrams of organic caffeine (FROM GREEN COFFEE BEANS), 67 milligrams of<br />gingko, and stevia extract.</p>",Adaptogen Spirits,,,,,,,,1,,LB,,,,IN,2.6,5.00,,0.272,,,Heywell,Faire,,1,1,Default Tax,34,5,0,Default Tax,17,,
c77d0c12-afb4-4ceb-b41e-e7c09f610b6b,heywell-energy--lift,850009203137,,,,Heywell Energy + Lift (red),"<p data-source-line=""1""><strong>Product Details:</strong><br /><strong>Skip the stress and support mood with Ashwagandha and Ginseng,</strong><span> </span>adaptogens<br />that help with fatigue and occasional stress.</p>
<p data-source-line=""5""><strong>Stay strong with Schisandra and Amla Berry,</strong><span> </span>antioxidant super berries that<br />help de-stress and support immunity.</p>
<p data-source-line=""8""><strong>Calm nerves with Lemon Balm and L-Theanine</strong><span> </span>, an herb from the mint family<br />and an amino acid found in green tea, they help calm frazzled nerves15<br />calories and 2 grams of sugar, it's made with a mix of adaptogens,<br />antioxidants and organic caffeine. This delicious sip will be your new<br />favorite energy drink with a boost of good vibes!</p>
<p data-source-line=""14""><strong>How it Tastes:</strong><br />Cherry meets lime and sweet meets sour in this modern twist on a classic<br />flavor.</p>
<p data-source-line=""18""><strong>Ingredients:</strong><br />Filtered Water, Organic Lime Juice, Organic Erythritol, Organic Dark Sweet<br />Cherry Juice Concentrate, Organic Flavors, Organic Lime Extract, Amla Extract<br />(Vitamin C), Malic Acid, Organic Lemon Balm (Leaf) Extract, Schisandra (Fruit)<br />Extract, Organic Ashwagandha (Root) Powder, Citric Acid, L-Theanine, Organic<br />Caffeine (from Green Coffee Beans), Organic Ginseng, Stevia Extract</p>",Adaptogen Spirits,,,,,,,,1,,LB,,,,IN,2.6,5.00,,0.272,,,Heywell,Airgoods,,1,1,Default Tax,18,,,Default Tax,5,,
5a20f5a9-33a9-4a91-8456-b5d8083f14b5,high-times-cannabis-cocktails,9798886633795,,,,High Times Cannabis Cocktails Book,"<p>Craft dank drinks and high teas with<span> </span><em>High Times: Cannabis Cocktails: Seasonal Sips &amp; High Teas for Every Occasion</em>! Create delicious THC-infused drinks with this easy-to-follow cookbook that is sure to satisfy your cravings. Featuring more than 60 seasonal recipes inspired by High Times Magazine, this cookbook takes readers on a journey to bliss and relaxation, one sip at a time. This cocktail book also includes plenty of tips and tricks that every at-home bartender can use to master the art of creating tasty infused beverages and elevated libations. With beautiful full-color photography,<span> </span><em>High Times: Cannabis Cocktails</em><span> </span>is a must-have for everyone—because it’s definitely 420 somewhere!<strong></strong></p>
<p><strong>60+ RECIPES:<span> </span></strong>Enjoy more than 60 recipes for infused and non-infused drinks that are sure to wet your whistle</p>
<p><strong>BARTENDING MADE EASY:<span> </span></strong>Budding mixologists of all skill levels can create high-quality beverages with these easy-to-follow instructions and simple techniques</p>
<p><strong>INSPIRING IMAGES:<span> </span></strong>Beautiful photos offer inspiration and ideas for serving infused beverages fit for any occasion</p>
<p><strong>INCLUSIVE RECIPES:<span> </span></strong>Also includes helpful tips and suggestions for alternative ingredients, so those with dietary restrictions can also enjoy</p>
<p><strong>SERVING TIPS:</strong><span> </span>Includes serving tips to playfully present the delectable drinks you create</p>",Mixology Sets & Gifts,,,,,,,,1,,LB,,,,IN,14,28.00,,1.525,,,Faire,Faire,,1,1,Default Tax,2,,,Default Tax,1,,
fda1a141-3383-4f50-b440-2425f5643146,hiyo-blackberry-lemon,860005332243,,,,Hiyo Blackberry Lemon,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Product Details:</span></strong><span><br />Hiyo's blackberry lemon offers a flavor adventure for the adventurous! Bold blackberry brings a tangy kick while zesty lemon adds complexity to this intriguing profile. </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>It's a blend that satisfies even the most discerning tastes, earning nods from even the most selective wine connoisseurs. Enhanced by Hiyo's botanical blend, it provides a mood-lifting, natural boost known as ""the float."" </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>Non-GMO, Gluten-Free, Organic &amp; </span><strong><span>Vegan</span></strong></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>How it Tastes:</span></strong><span><br />The taste of Hiyo Blackberry Lemon is a thrilling blend of boldness and zest. Rich blackberry delivers a tangy punch, while the zesty lemon adds a refreshing twist, creating a complex and satisfying flavor profile. It's a delightful combination that tantalizes the taste buds with its sweet and tart notes, leaving you refreshed and invigorated with each sip. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Ingredients:</span></strong><span><br />L-theanine, organic cordyceps mushroom extract, organic ginger extract, organic turmeric extract, organic gum Acacia, organic Lion's Mane mushroom extract, carbonated filtered water, organic flavors, organic cane sugar, organic erythritol, organic blackberry juice concentrate, organic lemon juice, organic KSM-66 ashwagandha extract, organic fruit and vegetable juice (color),</span></p>",Adaptogen Spirits,Unit,Single,,,,,,1,,,,,,,3.09,5.00,,0.272,,,Hiyo,Airgoods,,1,1,Default Tax,2,5,0,Default Tax,0,,
98d27c65-2523-4465-a222-2ba1079fd610,hiyo-blackberry-lemon,860005332281,,,,Hiyo Blackberry Lemon,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Product Details:</span></strong><span><br />Hiyo's blackberry lemon offers a flavor adventure for the adventurous! Bold blackberry brings a tangy kick while zesty lemon adds complexity to this intriguing profile. </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>It's a blend that satisfies even the most discerning tastes, earning nods from even the most selective wine connoisseurs. Enhanced by Hiyo's botanical blend, it provides a mood-lifting, natural boost known as ""the float."" </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>Non-GMO, Gluten-Free, Organic &amp; </span><strong><span>Vegan</span></strong></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>How it Tastes:</span></strong><span><br />The taste of Hiyo Blackberry Lemon is a thrilling blend of boldness and zest. Rich blackberry delivers a tangy punch, while the zesty lemon adds a refreshing twist, creating a complex and satisfying flavor profile. It's a delightful combination that tantalizes the taste buds with its sweet and tart notes, leaving you refreshed and invigorated with each sip. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Ingredients:</span></strong><span><br />L-theanine, organic cordyceps mushroom extract, organic ginger extract, organic turmeric extract, organic gum Acacia, organic Lion's Mane mushroom extract, carbonated filtered water, organic flavors, organic cane sugar, organic erythritol, organic blackberry juice concentrate, organic lemon juice, organic KSM-66 ashwagandha extract, organic fruit and vegetable juice (color),</span></p>",Adaptogen Spirits,Unit,4 pack,,,,,,1,,,,,,,12.36,18.00,,0.980,,,Hiyo,Airgoods,,1,1,Default Tax,0,,,Default Tax,0,,
95546d4e-2508-4d8e-bf0a-d5329f2822a3,hiyo-passionfruit-tangerine,860005332410,,,,Hiyo Passionfruit Tangerine,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong>Product Details:</strong><br />This refreshing <span>passion fruit tangerine seltzer is a sharper sip that transports your taste buds straight to the tropics.</span><br /><br /><strong>How it Tastes:</strong><br />Hiyo Passion Fruit Tangerine is a <span>fragrant aromas of passion fruit combine with a touch of tart tangerine, easing your headspace towards the shores and the sand. crafted with organic adaptogens, natural nootropics, and functional botanicals, hiyo provides a stress-relieving, mood-boosting lift we like to call ""the float.”</span><br /><br /><strong>Ingredients:</strong><br /><span>carbonated filtered water, organic passion fruit juice concentrate, organic erythritol, organic cane sugar, organic flavors, organic gum acacia, organic lemon balm extract, organic tangerine juice concentrate, organic ksm-66 ashwagandha extract, citric acid, organic passion flower extract, organic green tea extract (L-Theanine), organic ginger extract, organic lion's mane mushroom extract, organic fruit &amp; vegetable juice (color).</span></p>",Adaptogen Spirits,Unit,4pk,,,,,,1,0,LB,0,0,0,IN,10,18.00,,0.980,,,Hiyo,Airgoods,,1,1,Default Tax,0,,,Default Tax,0,,
c091402d-d8c4-4361-ba23-b39b7160ca44,hiyo-passionfruit-tangerine,860005332403,,,,Hiyo Passionfruit Tangerine,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong>Product Details:</strong><br />This refreshing <span>passion fruit tangerine seltzer is a sharper sip that transports your taste buds straight to the tropics.</span><br /><br /><strong>How it Tastes:</strong><br />Hiyo Passion Fruit Tangerine is a <span>fragrant aromas of passion fruit combine with a touch of tart tangerine, easing your headspace towards the shores and the sand. crafted with organic adaptogens, natural nootropics, and functional botanicals, hiyo provides a stress-relieving, mood-boosting lift we like to call ""the float.”</span><br /><br /><strong>Ingredients:</strong><br /><span>carbonated filtered water, organic passion fruit juice concentrate, organic erythritol, organic cane sugar, organic flavors, organic gum acacia, organic lemon balm extract, organic tangerine juice concentrate, organic ksm-66 ashwagandha extract, citric acid, organic passion flower extract, organic green tea extract (L-Theanine), organic ginger extract, organic lion's mane mushroom extract, organic fruit &amp; vegetable juice (color).</span></p>",Adaptogen Spirits,Unit,Single,,,,,,1,,,,,,,2.5,5.00,,0.272,,,Hiyo,Airgoods,,1,1,Default Tax,1,,,Default Tax,0,,
fafca14c-d27a-413d-b710-11eea9863d38,hiyo-peach-mango,860005332267,,,,Hiyo Peach Mango,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Product Details:</span></strong><span><br />Hiyo's peach mango is a vibrant combination of fruits that invites you to savor the present moment. </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>The luscious peach intertwines with creamy mango, evoking a tropical dance so enjoyable, it's as if you can sense the gentle trade winds. Enhanced by Hiyo's botanical blend, it delivers a natural mood elevation we fondly refer to as ""the float."" </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>Non-GMO, Gluten-Free, Organic &amp; </span><strong><span>Vegan</span></strong></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>How it Tastes:</span></strong><span><br />The taste of Hiyo Peach Mango is like a burst of sunshine in a bottle. The sweetness of ripe peaches blends harmoniously with the smoothness of mango, creating a tropical symphony of flavors. With each sip, you'll experience a delightful fusion of fruity goodness that tantalizes your taste buds and transports you to a blissful paradise. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Ingredients:<br /></span></strong><span>Carbonated filtered water, erythritol derived from organic sources, cane sugar derived from organic sources, peach, mango, and lemon balm juice concentrates, gum acacia, ashwagandha extract (KSM-66), organic fruit and vegetable juice (color), citric acid, orange juice concentrates, passion flower extracts, green tea extract* (l-theanine), ginger extracts, lion's mane mushroom extracts, and riboflavin (vitamin b2).</span></p>",Adaptogen Spirits,Unit,Single,,,,,,1,,,,,,,3.09,5.00,,0.272,,,Hiyo,Airgoods,,1,1,Default Tax,0,5,0,Default Tax,0,,
35db089d-ad81-46fe-838d-91395e65e188,hiyo-peach-mango,860005332298,,,,Hiyo Peach Mango,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Product Details:</span></strong><span><br />Hiyo's peach mango is a vibrant combination of fruits that invites you to savor the present moment. </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>The luscious peach intertwines with creamy mango, evoking a tropical dance so enjoyable, it's as if you can sense the gentle trade winds. Enhanced by Hiyo's botanical blend, it delivers a natural mood elevation we fondly refer to as ""the float."" </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>Non-GMO, Gluten-Free, Organic &amp; </span><strong><span>Vegan</span></strong></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>How it Tastes:</span></strong><span><br />The taste of Hiyo Peach Mango is like a burst of sunshine in a bottle. The sweetness of ripe peaches blends harmoniously with the smoothness of mango, creating a tropical symphony of flavors. With each sip, you'll experience a delightful fusion of fruity goodness that tantalizes your taste buds and transports you to a blissful paradise. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Ingredients:<br /></span></strong><span>Carbonated filtered water, erythritol derived from organic sources, cane sugar derived from organic sources, peach, mango, and lemon balm juice concentrates, gum acacia, ashwagandha extract (KSM-66), organic fruit and vegetable juice (color), citric acid, orange juice concentrates, passion flower extracts, green tea extract* (l-theanine), ginger extracts, lion's mane mushroom extracts, and riboflavin (vitamin b2).</span></p>",Adaptogen Spirits,Unit,4 pack,,,,,,1,,,,,,,12.36,18.00,,0.980,,,Hiyo,Airgoods,,1,1,Default Tax,0,,,Default Tax,0,,
cdc95622-f259-45dd-b784-707e945951aa,hiyo-strawberry-guava-,860005332311,,,,Hiyo Strawberry Guava,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong>Product Details:</strong><br />Embark on a sensory journey with Hiyo - Strawberry Guava, a tantalizing blend that captures the essence of tropical bliss. Indulge in the luscious fusion of ripe strawberries and exotic guava, harmonizing to create a symphony of refreshing flavors. <br /><br />Whether you're lounging poolside or unwinding after a long day, Hiyo - Strawberry Guava promises to transport you to sun-kissed shores with every sip. Experience the taste of paradise with Hiyo - Strawberry Guava.<br /><br /><strong>How it Tastes:</strong><br />Hiyo - Strawberry Guava offers a refreshing blend of sweet strawberries and tangy guava, creating a delightful tropical flavor experience.<br /><br /><strong>Ingredients:</strong><br />Organic erythritol, cane sugar, flavors, ksm-66 ashwagandha extract, passion flower extract, green tea extract* (l-theanine), citric acid, organic ginger extract, lion's mane mushroom extract, organic lemon juice concentrate, carbonated filtered water, organic gum acacia, organic fruit and vegetable juice (color).</p>",Adaptogen Spirits,Unit,4 pack,,,,,,1,,,,,,,12.36,18.00,,0.980,,,Hiyo,Airgoods,Airgoods,1,1,Default Tax,0,,,Default Tax,0,,
b5059e82-a064-4dc3-99c9-19dd5d5624b0,hiyo-strawberry-guava-,860005332304,,,,Hiyo Strawberry Guava,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong>Product Details:</strong><br />Embark on a sensory journey with Hiyo - Strawberry Guava, a tantalizing blend that captures the essence of tropical bliss. Indulge in the luscious fusion of ripe strawberries and exotic guava, harmonizing to create a symphony of refreshing flavors. <br /><br />Whether you're lounging poolside or unwinding after a long day, Hiyo - Strawberry Guava promises to transport you to sun-kissed shores with every sip. Experience the taste of paradise with Hiyo - Strawberry Guava.<br /><br /><strong>How it Tastes:</strong><br />Hiyo - Strawberry Guava offers a refreshing blend of sweet strawberries and tangy guava, creating a delightful tropical flavor experience.<br /><br /><strong>Ingredients:</strong><br />Organic erythritol, cane sugar, flavors, ksm-66 ashwagandha extract, passion flower extract, green tea extract* (l-theanine), citric acid, organic ginger extract, lion's mane mushroom extract, organic lemon juice concentrate, carbonated filtered water, organic gum acacia, organic fruit and vegetable juice (color).</p>",Adaptogen Spirits,Unit,Single,,,,,,1,,,,,,,3.09,5.00,,0.272,,,Hiyo,Airgoods,Airgoods,1,1,Default Tax,1,,,Default Tax,0,,
29d230f0-0aaa-4e37-8b71-192bcc17c1d6,hometown-hero-cbd-dog-treats---chicken-dinner,812010035213,,,,Hometown Hero CBD Dog Treats - Chicken Dinner,"<p data-rte-preserve-empty=""true"" data-pm-slice=""1 3 []"">Pamper your dog with soothing relief with these savory treats containing the flavors of chicken, spinach, and carrots. Made with human-grade ingredients, we infused every treat with 20mg of full-spectrum CBD to offer your pet the full benefits of emotional relief and physical relaxation from hemp.</p>
<ul data-rte-list=""true"">
<li>
<p data-rte-preserve-empty=""true"">Provides relief from external stressors</p>
</li>
<li>
<p data-rte-preserve-empty=""true"">Great taste from natural, human-grade ingredients </p>
</li>
<li>
<p data-rte-preserve-empty=""true"">Full-spectrum CBD with full plant benefits to relieve pain and discomfort</p>
</li>
</ul>
<p><a href=""https://docs.hometownhero.com/documents/CRrccUabyVuCaqJkakDm74EpBOaMXmniEVlW9UbW.pdf"">Certificate of Analysis</a></p>",Pet,,,,,,,,1,,LB,,,,IN,12.5,25.00,,1.361,,,Hometown Hero,Hometown Hero,,1,1,Default Tax,4,,,Default Tax,3,,
2fbb74e0-028c-4386-9452-89852c4d9eed,hometown-hero-cbd-dog-treats---peanut-butter,812010035220,,,,Hometown Hero CBD Dog Treats - Peanut Butter,"<p data-rte-preserve-empty=""true"" data-pm-slice=""1 3 []""><span>Treat your dog to calmness and relief from physical discomfort with these creamy peanut butter treats made with human-grade ingredients. Each piece contains 20mg of full-spectrum CBD so that your pet can experience the full benefits of hemp. </span></p>
<ul data-rte-list=""true"">
<li>
<p data-rte-preserve-empty=""true"">Provides relief from external stressors</p>
</li>
<li>
<p data-rte-preserve-empty=""true"">Great taste from natural, human-grade ingredients </p>
</li>
<li>
<p data-rte-preserve-empty=""true"">Full-spectrum CBD with full plant benefits to relieve pain and discomfort</p>
</li>
</ul>
<p><a href=""https://docs.hometownhero.com/documents/NTZnge3ZgNnOqoP0j2ZDjzhDkJyCkeRLBArYw1Vt.pdf"">Certificate of Analysis</a></p>",Pet,,,,,,,,1,,LB,,,,IN,12.5,25.00,,1.361,,,Hometown Hero,Hometown Hero,,1,1,Default Tax,1,,,Default Tax,0,,
a014c313-8516-474d-9ee3-cbd5a4fcef58,honey-jar-with-server,7612763,,,,Honey Jar with Server,"<p><span>This acrylic Honey Jar With Server is both useful and eye-catching. Acrylic kitchen accents like acrylic recipe boxes, acrylic paper towel holders, acrylic utensil caddies and more add a touch of elegance to your home while providing years of dependable, beautiful use. Huang Acrylic is an American company that is focused on quality, design, and style for the discerning customer since 1978.</span></p>",Mixology Sets & Gifts,,,,,,,,1,,LB,,,,IN,7.92,16.00,,0.871,,,Faire,Faire,,1,1,Default Tax,5,5,0,Default Tax,5,,
85b6de9e-ce79-415b-8fe0-31f88cbd2530,incredibles-blue-razzberry---10mg,850069999032,,,,Incredibles Blue Razzberry - 10MG,"<p><span>Chase the blues away with a blast of tangy, incredibles sour blue razzberries! Made to lift your mood and spark a delicious vibe. </span><br /><br /><span> Zingy blue raspberry-flavor edibles</span><br /><br /><span>⚠️ Each lab-tested gummy contains 10mg THC</span><br /><br /><span> Formulated with 10mg CBG to promote celebratory razzle dazzle vibes</span></p>",THC / THC Edibles,,,,,,,,0,0,LB,0,0,0,IN,10,25.00,,1.361,,,Incredibles,United,,1,1,Default Tax,17,,,Default Tax,6,,
3eaa6114-324c-4854-8999-ee75259da873,incredibles-strahhhberry---10mg,850069999025,,,,Incredibles StrahhhBerry - 10MG,"<p><span>Relaaax. Kick back your feet and melt into the moment with laid-back strawberry edibles, perfect for winding your way down. </span><br /><br /><span> Mellow strawberry-flavored edibles</span><br /><br /><span>⚠️ Each lab-tested gummy contains 10mg THC</span><br /><br /><span>️ Formulated to promote relaxation with 10mg CBD per gummy, perfect for a couch nap</span></p>",THC / THC Edibles,,,,,,,,0,0,LB,0,0,0,IN,10,25.00,,1.361,,,Incredibles,United,,1,1,Default Tax,13,,,Default Tax,5,,
64f7a016-6bf2-4197-a502-dc0b338ba94e,incredibles-summer-peach---10mg,850069999049,,,,Incredibles Summer Peach - 10MG,"<p><span>Shake my tree! Punchy, peachy flavor made for feel-good-days and a sunny rush of energy.</span><br /><br /><span> Poppy peach-flavored edibles</span><br /><br /><span>⚠️ Each lab-tested gummy contains 10mg THC</span><br /><br /><span> Formulated to promote fun and flirty beachy peachy vibes</span></p>",THC / THC Edibles,,,,,,,,0,0,LB,0,0,0,IN,10,25.00,,1.361,,,Incredibles,United,,1,1,Default Tax,14,,,Default Tax,8,,
4ae0d4d1-b084-4df0-b646-cd7f79cf318b,incredibles-watermelon-smash---10mg,850069999056,,,,Incredibles Watermelon Smash - 10MG,"<p><span>Seedless. Smash that social anxiety with incredibles' juicy watermelon THC gummies, a go-to for feel-good vibes and effortlessly bright energy. </span><br /><br /><span>Wild watermelon-flavored edibles</span><br /><br /><span>⚠️ Each lab-tested gummy contains 10mg THC</span><br /><br /><span>⚡Formulated to energizing effects</span></p>",THC / THC Edibles,,,,,,,,0,0,LB,0,0,0,IN,10,25.00,,1.361,,,Incredibles,United,,1,1,Default Tax,17,,,Default Tax,8,,
e280ca31-5598-4c03-abee-1849a046a8ad,iridescent-slanted-wine-glass---set-of-2,iridescent-slanted-wine-glass---set-of-2,,,,Iridescent Slanted Wine Glasses (Set of 2),,Mixology Sets & Gifts,,,,,,,,1,0,LB,0,0,0,IN,15,30.00,,1.634,,,Core Home,Faire,,1,1,Default Tax,4,,,Default Tax,0,,
76a958e5-6f6d-4e8c-a41b-6834ac0fffa9,ish-caribbean-spiced-spirit-500ml,810083481456,,,,ISH Caribbean Spiced Spirit,"<p class="""" data-rte-preserve-empty=""true"" data-pm-slice=""1 1 []""><strong><span>Product Details:</span></strong><span><br />Caribbean Spiced Spirit offers a high-quality, alcohol-free rum alternative infused with indulgent flavors of caramel, vanilla, and nutmeg. Crafted with natural botanicals such as Madagascar vanilla, nutmeg, and baked apple, it delivers a rich array of warm spices without the presence of alcohol. </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>This non-alcoholic spirit is ideal for creating flavorful mojitos and daiquiris, providing an authentic Caribbean-inspired experience without the need for liquor. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>How it Tastes:</span></strong><span><br />Caramel, vanilla, and nutmeg — the familiar, rich, and warming flavors reminiscent of Rum in ISH Caribbean Spiced Spirit. Through ""Supercritical CO2 Extraction,"" the alcohol is removed from full-strength Rum at 73 bars and 30°C, preserving its natural profile. Enriched with vanilla from Madagascar's Sava region, Indonesian nutmeg, and baked apple, it offers a lush, complex flavor akin to classic spiced Rum. </span></p>
<p class="""" data-rte-preserve-empty=""true""><span>Furthermore, a unique distillate utilizing chili seed shells adds the satisfying heat characteristic of our spirits. </span></p>
<p class="""" data-rte-preserve-empty=""true""><strong><span>Ingredients:</span></strong><span><br />Water, glycerol, sugar, apple extract, citric acid, cellulose gum, natural flavoring (which includes extracts of vanilla, nutmeg, and capsicum), and potassium sorbate (a preservative).</span></p>",Rum,,,,,,,,1,,LB,,,,IN,25.37,37.00,,2.015,,,Savannah Distribution,Savannah,,1,1,Default Tax,4,5,0,Default Tax,3,,
